Facility,WWTP,Date,Lab,Target_Name,Copies_Per_Liter_WW,Sample_ID,Detection_Limit,Population,Sample_Type,No_of_Hours_Missed,flow 
Stella Link FN575,STELLALINK,8/16/2021,R,SARS CoV-2 N1,423866.67,0816.STEL-2,2934.57,5673,Composite,NA,
TREEWATER,TREEWATER,8/16/2021,R,SARS CoV-2 N2,344666.67,0816.TREE-1,2333.33,7221,Composite,NA,
TREEWATER,TREEWATER,8/16/2021,R,SARS CoV-2 N1,439266.67,0816.TREE-1,2934.57,7221,Composite,NA,
TREEWATER,TREEWATER,8/16/2021,R,SARS CoV-2 N2,281600,0816.TREE-2,2333.33,7221,Composite,NA,
TREEWATER,TREEWATER,8/16/2021,R,SARS CoV-2 N1,336600,0816.TREE-2,2934.57,7221,Composite,NA,
W.C.I.D. 78,WCID#078,8/16/2021,R,SARS CoV-2 N2,205333.33,0816.WCID78-1,2333.33,6350,Composite,NA,
W.C.I.D. 78,WCID#078,8/16/2021,R,SARS CoV-2 N1,208266.67,0816.WCID78-1,2934.57,6350,Composite,NA,
W.C.I.D. 78,WCID#078,8/16/2021,R,SARS CoV-2 N2,185533.33,0816.WCID78-2,2333.33,6350,Composite,NA,
W.C.I.D. 78,WCID#078,8/16/2021,R,SARS CoV-2 N1,206066.67,0816.WCID78-2,2934.57,6350,Composite,NA,
WCID #028,WCID#028,8/16/2021,R,SARS CoV-2 N2,0,0816.WCID28-1,2333.33,22510,Composite,NA,
WCID #028,WCID#028,8/16/2021,R,SARS CoV-2 N1,0,0816.WCID28-1,2934.57,22510,Composite,NA,
WCID #028,WCID#028,8/16/2021,R,SARS CoV-2 N2,0,0816.WCID28-2,2333.33,22510,Composite,NA,
WCID #028,WCID#028,8/16/2021,R,SARS CoV-2 N1,0,0816.WCID28-2,2934.57,22510,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,8/16/2021,R,SARS CoV-2 N2,52066.67,0816.WHW-1,2333.33,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,8/16/2021,R,SARS CoV-2 N1,66000,0816.WHW-1,2934.57,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,8/16/2021,R,SARS CoV-2 N2,63066.67,0816.WHW-2,2333.33,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,8/16/2021,R,SARS CoV-2 N1,73333.33,0816.WHW-2,2934.57,3171,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,8/16/2021,R,SARS CoV-2 N2,50600,0816.WPAR-1,2333.33,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,8/16/2021,R,SARS CoV-2 N1,41800,0816.WPAR-1,2934.57,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,8/16/2021,R,SARS CoV-2 N2,50600,0816.WPAR-2,2333.33,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,8/16/2021,R,SARS CoV-2 N1,46200,0816.WPAR-2,2934.57,43088,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,8/16/2021,R,SARS CoV-2 N2,63066.67,0816.WWAY-1,2333.33,2424,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,8/16/2021,R,SARS CoV-2 N1,59400,0816.WWAY-1,2934.57,2424,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,8/16/2021,R,SARS CoV-2 N2,63800,0816.WWAY-2,2333.33,2424,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,8/16/2021,R,SARS CoV-2 N1,71133.33,0816.WWAY-2,2934.57,2424,Composite,NA,
Aldine Bender LS FN300,ALDINE BENDER,8/19/2021,R,SARS CoV-2 N2,689333.33,0819.ALDB-1,3064.2,3049,Composite,NA,
Aldine Bender LS FN300,ALDINE BENDER,8/19/2021,R,SARS CoV-2 N1,770000,0819.ALDB-1,2333.33,3049,Composite,NA,
Aldine Bender LS FN300,ALDINE BENDER,8/19/2021,R,SARS CoV-2 N2,605000,0819.ALDB-2,3064.2,3049,Composite,NA,
Aldine Bender LS FN300,ALDINE BENDER,8/19/2021,R,SARS CoV-2 N1,711333.33,0819.ALDB-2,2333.33,3049,Composite,NA,
BALLANTINE (CFS),BALLANTINE,8/19/2021,R,SARS CoV-2 N2,183333.33,0819.BALL-1,3064.2,8231,Composite,NA,
BALLANTINE (CFS),BALLANTINE,8/19/2021,R,SARS CoV-2 N1,215600,0819.BALL-1,2333.33,8231,Composite,NA,
BALLANTINE (CFS),BALLANTINE,8/19/2021,R,SARS CoV-2 N2,185533.33,0819.BALL-2,3064.2,8231,Composite,NA,
BALLANTINE (CFS),BALLANTINE,8/19/2021,R,SARS CoV-2 N1,225133.33,0819.BALL-2,2333.33,8231,Composite,NA,
Banner LS FN 221,BANNER,8/19/2021,R,SARS CoV-2 N2,30066.67,0819.BANN-1,3064.2,715,Composite,NA,
Banner LS FN 221,BANNER,8/19/2021,R,SARS CoV-2 N1,30800,0819.BANN-1,2333.33,715,Composite,NA,
Banner LS FN 221,BANNER,8/19/2021,R,SARS CoV-2 N2,21266.67,0819.BANN-2,3064.2,715,Composite,NA,
Banner LS FN 221,BANNER,8/19/2021,R,SARS CoV-2 N1,28600,0819.BANN-2,2333.33,715,Composite,NA,
Belmont LS,BELMONT,8/19/2021,R,SARS CoV-2 N2,78466.67,0819.BELM-1,3064.2,15074,Composite,NA,
Belmont LS,BELMONT,8/19/2021,R,SARS CoV-2 N1,119533.33,0819.BELM-1,2333.33,15074,Composite,NA,
Belmont LS,BELMONT,8/19/2021,R,SARS CoV-2 N2,132000,0819.BELM-2,3064.2,15074,Composite,NA,
Belmont LS,BELMONT,8/19/2021,R,SARS CoV-2 N1,204600,0819.BELM-2,2333.33,15074,Composite,NA,
Berkley,BERKLEY,8/19/2021,R,SARS CoV-2 N2,139333.33,0819.BERK-1,3064.2,10690,Composite,NA,
Berkley,BERKLEY,8/19/2021,R,SARS CoV-2 N1,156933.33,0819.BERK-1,2333.33,10690,Composite,NA,
Berkley,BERKLEY,8/19/2021,R,SARS CoV-2 N2,124666.67,0819.BERK-2,3064.2,10690,Composite,NA,
Berkley,BERKLEY,8/19/2021,R,SARS CoV-2 N1,115133.33,0819.BERK-2,2333.33,10690,Composite,NA,
Blue Bell,BLUE BELL,8/19/2021,R,SARS CoV-2 N2,118066.67,0819.BLUE-1,3064.2,1873,Composite,NA,
Blue Bell,BLUE BELL,8/19/2021,R,SARS CoV-2 N1,124666.67,0819.BLUE-1,2333.33,1873,Composite,NA,
Blue Bell,BLUE BELL,8/19/2021,R,SARS CoV-2 N2,132000,0819.BLUE-2,3064.2,1873,Composite,NA,
Blue Bell,BLUE BELL,8/19/2021,R,SARS CoV-2 N1,136400,0819.BLUE-2,2333.33,1873,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,8/19/2021,R,SARS CoV-2 N2,302866.67,0819.BRET-1,3064.2,7750,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,8/19/2021,R,SARS CoV-2 N1,322666.67,0819.BRET-1,2333.33,7750,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,8/19/2021,R,SARS CoV-2 N2,313866.67,0819.BRET-2,3064.2,7750,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,8/19/2021,R,SARS CoV-2 N1,343933.33,0819.BRET-2,2333.33,7750,Composite,NA,
Brock LS 26,BROCK,8/19/2021,R,SARS CoV-2 N2,238333.33,0819.BROC-1,3064.2,27548,Composite,NA,
Brock LS 26,BROCK,8/19/2021,R,SARS CoV-2 N1,256666.67,0819.BROC-1,2333.33,27548,Composite,NA,
Brock LS 26,BROCK,8/19/2021,R,SARS CoV-2 N2,266933.33,0819.BROC-2,3064.2,27548,Composite,NA,
Brock LS 26,BROCK,8/19/2021,R,SARS CoV-2 N1,260333.33,0819.BROC-2,2333.33,27548,Composite,NA,
Chatwood,CHATWOOD,8/19/2021,R,SARS CoV-2 N2,185533.33,0819.CHAT-1,3064.2,2594,Composite,NA,
Chatwood,CHATWOOD,8/19/2021,R,SARS CoV-2 N1,216333.33,0819.CHAT-1,2333.33,2594,Composite,NA,
Chatwood,CHATWOOD,8/19/2021,R,SARS CoV-2 N2,150333.33,0819.CHAT-2,3064.2,2594,Composite,NA,
Chatwood,CHATWOOD,8/19/2021,R,SARS CoV-2 N1,160600,0819.CHAT-2,2333.33,2594,Composite,NA,
De Priest,DE PRIEST,8/19/2021,R,SARS CoV-2 N2,96066.67,0819.PRIE-1,3064.2,4849,Composite,NA,
De Priest,DE PRIEST,8/19/2021,R,SARS CoV-2 N1,104133.33,0819.PRIE-1,2333.33,4849,Composite,NA,
De Priest,DE PRIEST,8/19/2021,R,SARS CoV-2 N2,60866.67,0819.PRIE-2,3064.2,4849,Composite,NA,
De Priest,DE PRIEST,8/19/2021,R,SARS CoV-2 N1,88733.33,0819.PRIE-2,2333.33,4849,Composite,NA,
Eddington LS 459,EDDINGTON,8/19/2021,R,SARS CoV-2 N2,46200,0819.EDDI-1,3064.2,11946,Composite,NA,
Eddington LS 459,EDDINGTON,8/19/2021,R,SARS CoV-2 N1,38133.33,0819.EDDI-1,2333.33,11946,Composite,NA,
Eddington LS 459,EDDINGTON,8/19/2021,R,SARS CoV-2 N2,40333.33,0819.EDDI-2,3064.2,11946,Composite,NA,
Eddington LS 459,EDDINGTON,8/19/2021,R,SARS CoV-2 N1,46200,0819.EDDI-2,2333.33,11946,Composite,NA,
FAIRWAY,FAIRWAY,8/19/2021,R,SARS CoV-2 N2,287466.67,0819.FAIR-1,3064.2,6160,Composite,NA,
FAIRWAY,FAIRWAY,8/19/2021,R,SARS CoV-2 N1,311666.67,0819.FAIR-1,2333.33,6160,Composite,NA,
FAIRWAY,FAIRWAY,8/19/2021,R,SARS CoV-2 N2,273533.33,0819.FAIR-2,3064.2,6160,Composite,NA,
FAIRWAY,FAIRWAY,8/19/2021,R,SARS CoV-2 N1,312400,0819.FAIR-2,2333.33,6160,Composite,NA,
Findlay,FINDLAY,8/19/2021,R,SARS CoV-2 N2,77000,0819.FIND-1,3064.2,4858,Composite,NA,
Findlay,FINDLAY,8/19/2021,R,SARS CoV-2 N1,72600,0819.FIND-1,2333.33,4858,Composite,NA,
Findlay,FINDLAY,8/19/2021,R,SARS CoV-2 N2,80666.67,0819.FIND-2,3064.2,4858,Composite,NA,
Findlay,FINDLAY,8/19/2021,R,SARS CoV-2 N1,151800,0819.FIND-2,2333.33,4858,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,8/19/2021,R,SARS CoV-2 N2,12466.67,0819.GAVI-1,3064.2,5540,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,8/19/2021,R,SARS CoV-2 N1,8800,0819.GAVI-1,2333.33,5540,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,8/19/2021,R,SARS CoV-2 N2,5133.33,0819.GAVI-2,3064.2,5540,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,8/19/2021,R,SARS CoV-2 N1,9533.33,0819.GAVI-2,2333.33,5540,Composite,NA,
GENOA,GENOA,8/19/2021,R,SARS CoV-2 N2,1063333.33,0819.GEN-1,3064.2,2278,Composite,NA,
GENOA,GENOA,8/19/2021,R,SARS CoV-2 N1,1158666.67,0819.GEN-1,2333.33,2278,Composite,NA,
GENOA,GENOA,8/19/2021,R,SARS CoV-2 N2,1276000,0819.GEN-2,3064.2,2278,Composite,NA,
GENOA,GENOA,8/19/2021,R,SARS CoV-2 N1,1327333.33,0819.GEN-2,2333.33,2278,Composite,NA,
GILPIN,GILPIN,8/19/2021,R,SARS CoV-2 N2,212666.67,0819.GIL-1,3064.2,9837,Composite,NA,
GILPIN,GILPIN,8/19/2021,R,SARS CoV-2 N1,243466.67,0819.GIL-1,2333.33,9837,Composite,NA,
GILPIN,GILPIN,8/19/2021,R,SARS CoV-2 N2,199466.67,0819.GIL-2,3064.2,9837,Composite,NA,
GILPIN,GILPIN,8/19/2021,R,SARS CoV-2 N1,222200,0819.GIL-2,2333.33,9837,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,8/19/2021,R,SARS CoV-2 N2,73333.33,0819.GF2-1,3064.2,32746,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,8/19/2021,R,SARS CoV-2 N1,69666.67,0819.GF2-1,2333.33,32746,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,8/19/2021,R,SARS CoV-2 N2,66000,0819.GF2-2,3064.2,32746,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,8/19/2021,R,SARS CoV-2 N1,70400,0819.GF2-2,2333.33,32746,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,8/19/2021,R,SARS CoV-2 N2,299933.33,0819.HPG-1,3064.2,2612,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,8/19/2021,R,SARS CoV-2 N1,331466.67,0819.HPG-1,2333.33,2612,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,8/19/2021,R,SARS CoV-2 N2,279400,0819.HPG-2,3064.2,2612,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,8/19/2021,R,SARS CoV-2 N1,346133.33,0819.HPG-2,2333.33,2612,Composite,NA,
Langley Rd FN#635,LANGLEY RD,8/19/2021,R,SARS CoV-2 N2,144466.67,0819.LANG-1,3064.2,2658,Composite,NA,
Langley Rd FN#635,LANGLEY RD,8/19/2021,R,SARS CoV-2 N1,149600,0819.LANG-1,2333.33,2658,Composite,NA,
Langley Rd FN#635,LANGLEY RD,8/19/2021,R,SARS CoV-2 N2,115866.67,0819.LANG-2,3064.2,2658,Composite,NA,
Langley Rd FN#635,LANGLEY RD,8/19/2021,R,SARS CoV-2 N1,114400,0819.LANG-2,2333.33,2658,Composite,NA,
Lockwood,LOCKWOOD,8/19/2021,R,SARS CoV-2 N2,14666.67,0819.LWD-1,3064.2,5281,Composite,NA,
Lockwood,LOCKWOOD,8/19/2021,R,SARS CoV-2 N1,19066.67,0819.LWD-1,2333.33,5281,Composite,NA,
Lockwood,LOCKWOOD,8/19/2021,R,SARS CoV-2 N2,20533.33,0819.LWD-2,3064.2,5281,Composite,NA,
Lockwood,LOCKWOOD,8/19/2021,R,SARS CoV-2 N1,24933.33,0819.LWD-2,2333.33,5281,Composite,NA,
Magnolia Park,MAGNOLIA PARK,8/19/2021,R,SARS CoV-2 N2,114400,0819.MAGN-1,3064.2,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,8/19/2021,R,SARS CoV-2 N1,203866.67,0819.MAGN-1,2333.33,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,8/19/2021,R,SARS CoV-2 N2,250066.67,0819.MAGN-2,3064.2,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,8/19/2021,R,SARS CoV-2 N1,305066.67,0819.MAGN-2,2333.33,19943,Composite,NA,
Market Street No.1,MARKET ST #1,8/19/2021,R,SARS CoV-2 N2,35933.33,0819.MARK-1,3064.2,9779,Composite,NA,
Market Street No.1,MARKET ST #1,8/19/2021,R,SARS CoV-2 N1,38133.33,0819.MARK-1,2333.33,9779,Composite,NA,
Market Street No.1,MARKET ST #1,8/19/2021,R,SARS CoV-2 N2,30800,0819.MARK-2,3064.2,9779,Composite,NA,
Market Street No.1,MARKET ST #1,8/19/2021,R,SARS CoV-2 N1,36666.67,0819.MARK-2,2333.33,9779,Composite,NA,
Maxey LS FN 411,MAXEY RD,8/19/2021,R,SARS CoV-2 N2,557333.33,0819.MAX-1,3064.2,7270,Composite,NA,
Maxey LS FN 411,MAXEY RD,8/19/2021,R,SARS CoV-2 N1,608666.67,0819.MAX-1,2333.33,7270,Composite,NA,
Maxey LS FN 411,MAXEY RD,8/19/2021,R,SARS CoV-2 N2,586666.67,0819.MAX-2,3064.2,7270,Composite,NA,
Maxey LS FN 411,MAXEY RD,8/19/2021,R,SARS CoV-2 N1,652666.67,0819.MAX-2,2333.33,7270,Composite,NA,
Mitchell LS FN473,MITCHELL,8/19/2021,R,SARS CoV-2 N2,74800,0819.MITL-1,3064.2,1798,Composite,NA,
Mitchell LS FN473,MITCHELL,8/19/2021,R,SARS CoV-2 N1,83600,0819.MITL-1,2333.33,1798,Composite,NA,
Mitchell LS FN473,MITCHELL,8/19/2021,R,SARS CoV-2 N2,66000,0819.MITL-2,3064.2,1798,Composite,NA,
Mitchell LS FN473,MITCHELL,8/19/2021,R,SARS CoV-2 N1,73333.33,0819.MITL-2,2333.33,1798,Composite,NA,
Parker LS FN542,PARKER RD,8/19/2021,R,SARS CoV-2 N2,162066.67,0819.PARL-1,3064.2,4511,Composite,NA,
Parker LS FN542,PARKER RD,8/19/2021,R,SARS CoV-2 N1,165000,0819.PARL-1,2333.33,4511,Composite,NA,
Parker LS FN542,PARKER RD,8/19/2021,R,SARS CoV-2 N2,161333.33,0819.PARL-2,3064.2,4511,Composite,NA,
Parker LS FN542,PARKER RD,8/19/2021,R,SARS CoV-2 N1,186266.67,0819.PARL-2,2333.33,4511,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,8/19/2021,R,SARS CoV-2 N2,30800,0819.SCOT1-1,3064.2,20087,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,8/19/2021,R,SARS CoV-2 N1,27133.33,0819.SCOT1-1,2333.33,20087,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,8/19/2021,R,SARS CoV-2 N2,24933.33,0819.SCOT1-2,3064.2,20087,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,8/19/2021,R,SARS CoV-2 N1,25666.67,0819.SCOT1-2,2333.33,20087,Composite,NA,
Songwood LS FN457,SONGWOOD,8/19/2021,R,SARS CoV-2 N2,196533.33,0819.SONG-1,3064.2,2128,Composite,NA,
Songwood LS FN457,SONGWOOD,8/19/2021,R,SARS CoV-2 N1,272066.67,0819.SONG-1,2333.33,2128,Composite,NA,
Songwood LS FN457,SONGWOOD,8/19/2021,R,SARS CoV-2 N2,164266.67,0819.SONG-2,3064.2,2128,Composite,NA,
Songwood LS FN457,SONGWOOD,8/19/2021,R,SARS CoV-2 N1,231733.33,0819.SONG-2,2333.33,2128,Composite,NA,
TEXAS,TEXAS,8/19/2021,R,SARS CoV-2 N2,82133.33,0819.TEX-1,3064.2,4864,Composite,NA,
TEXAS,TEXAS,8/19/2021,R,SARS CoV-2 N1,84333.33,0819.TEX-1,2333.33,4864,Composite,NA,
TEXAS,TEXAS,8/19/2021,R,SARS CoV-2 N2,68200,0819.TEX-2,3064.2,4864,Composite,NA,
TEXAS,TEXAS,8/19/2021,R,SARS CoV-2 N1,69666.67,0819.TEX-2,2333.33,4864,Composite,NA,
W Canino,WEST CANINO,8/19/2021,R,SARS CoV-2 N2,35200,0819.WESC-1,3064.2,958,Composite,NA,
W Canino,WEST CANINO,8/19/2021,R,SARS CoV-2 N1,44733.33,0819.WESC-1,2333.33,958,Composite,NA,
W Canino,WEST CANINO,8/19/2021,R,SARS CoV-2 N2,35200,0819.WESC-2,3064.2,958,Composite,NA,
W Canino,WEST CANINO,8/19/2021,R,SARS CoV-2 N1,40333.33,0819.WESC-2,2333.33,958,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,8/19/2021,R,SARS CoV-2 N2,48400,0819.WOM-1,3064.2,12177,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,8/19/2021,R,SARS CoV-2 N1,49133.33,0819.WOM-1,2333.33,12177,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,8/19/2021,R,SARS CoV-2 N2,54266.67,0819.WOM-2,3064.2,12177,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,8/19/2021,R,SARS CoV-2 N1,54266.67,0819.WOM-2,2333.33,12177,Composite,NA,
Afton Village,AFTON VILLAGE,8/23/2021,R,SARS CoV-2 N2,113666.67,0823.AFVI-1,2333.33,2442,Composite,NA,
Afton Village,AFTON VILLAGE,8/23/2021,R,SARS CoV-2 N1,121000,0823.AFVI-1,3902.92,2442,Composite,NA,
Afton Village,AFTON VILLAGE,8/23/2021,R,SARS CoV-2 N2,112200,0823.AFVI-2,2333.33,2442,Composite,NA,
Afton Village,AFTON VILLAGE,8/23/2021,R,SARS CoV-2 N1,112933.33,0823.AFVI-2,3902.92,2442,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,8/23/2021,R,SARS CoV-2 N2,211200,0823.ALIEF-1,2333.33,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,8/23/2021,R,SARS CoV-2 N1,237600,0823.ALIEF-1,3902.92,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,8/23/2021,R,SARS CoV-2 N2,167933.33,0823.ALIEF-2,2333.33,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,8/23/2021,R,SARS CoV-2 N1,201666.67,0823.ALIEF-2,3902.92,11114,Composite,NA,
Belle Park,BELLE PARK#1,8/23/2021,R,SARS CoV-2 N2,239066.67,0823.BELL-1,2333.33,6196,Composite,NA,
Belle Park,BELLE PARK#1,8/23/2021,R,SARS CoV-2 N1,327800,0823.BELL-1,3902.92,6196,Composite,NA,
Belle Park,BELLE PARK#1,8/23/2021,R,SARS CoV-2 N2,244933.33,0823.BELL-2,2333.33,6196,Composite,NA,
Belle Park,BELLE PARK#1,8/23/2021,R,SARS CoV-2 N1,315333.33,0823.BELL-2,3902.92,6196,Composite,NA,
Bintliff,BINTLIFF,8/23/2021,R,SARS CoV-2 N2,247133.33,0823.BINT-1,2333.33,10644,Composite,NA,
Bintliff,BINTLIFF,8/23/2021,R,SARS CoV-2 N1,329266.67,0823.BINT-1,3902.92,10644,Composite,NA,
Bintliff,BINTLIFF,8/23/2021,R,SARS CoV-2 N2,266933.33,0823.BINT-2,2333.33,10644,Composite,NA,
Bintliff,BINTLIFF,8/23/2021,R,SARS CoV-2 N1,303600,0823.BINT-2,3902.92,10644,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,8/23/2021,R,SARS CoV-2 N2,16133.33,0823.BISS4-1,2333.33,54978,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,8/23/2021,R,SARS CoV-2 N1,36666.67,0823.BISS4-1,3902.92,54978,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,8/23/2021,R,SARS CoV-2 N2,59400,0823.BISS4-2,2333.33,54978,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,8/23/2021,R,SARS CoV-2 N1,79200,0823.BISS4-2,3902.92,54978,Composite,NA,
Carvel,CARVEL,8/23/2021,R,SARS CoV-2 N2,105600,0823.CARV-1,2333.33,20741,Composite,NA,
Carvel,CARVEL,8/23/2021,R,SARS CoV-2 N1,122466.67,0823.CARV-1,3902.92,20741,Composite,NA,
Carvel,CARVEL,8/23/2021,R,SARS CoV-2 N2,107066.67,0823.CARV-2,2333.33,20741,Composite,NA,
Carvel,CARVEL,8/23/2021,R,SARS CoV-2 N1,126866.67,0823.CARV-2,3902.92,20741,Composite,NA,
Cherry oak,CHERRY OAK,8/23/2021,R,SARS CoV-2 N2,171600,0823.CHER-1,2333.33,11456,Composite,NA,
Cherry oak,CHERRY OAK,8/23/2021,R,SARS CoV-2 N1,230266.67,0823.CHER-1,3902.92,11456,Composite,NA,
Cherry oak,CHERRY OAK,8/23/2021,R,SARS CoV-2 N2,173800,0823.CHER-2,2333.33,11456,Composite,NA,
Cherry oak,CHERRY OAK,8/23/2021,R,SARS CoV-2 N1,231733.33,0823.CHER-2,3902.92,11456,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,8/23/2021,R,SARS CoV-2 N2,30800,0823.CHIM2-1,2333.33,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,8/23/2021,R,SARS CoV-2 N1,40333.33,0823.CHIM2-1,3902.92,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,8/23/2021,R,SARS CoV-2 N2,27133.33,0823.CHIM2-2,2333.33,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,8/23/2021,R,SARS CoV-2 N1,44733.33,0823.CHIM2-2,3902.92,17108,Composite,NA,
COOK RD.,COOK RD,8/23/2021,R,SARS CoV-2 N2,211200,0823.COOK-1,2333.33,10448,Composite,NA,
COOK RD.,COOK RD,8/23/2021,R,SARS CoV-2 N1,292600,0823.COOK-1,3902.92,10448,Composite,NA,
COOK RD.,COOK RD,8/23/2021,R,SARS CoV-2 N2,312400,0823.COOK-2,2333.33,10448,Composite,NA,
COOK RD.,COOK RD,8/23/2021,R,SARS CoV-2 N1,368133.33,0823.COOK-2,3902.92,10448,Composite,NA,
Ferguson Way,FERGUSON WAY,8/23/2021,R,SARS CoV-2 N2,68933.33,0823.FERG-1,2333.33,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,8/23/2021,R,SARS CoV-2 N1,86533.33,0823.FERG-1,3902.92,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,8/23/2021,R,SARS CoV-2 N2,71133.33,0823.FERG-2,2333.33,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,8/23/2021,R,SARS CoV-2 N1,82866.67,0823.FERG-2,3902.92,2013,Composite,NA,
Fondren No.2,FONDREN#2,8/23/2021,R,SARS CoV-2 N2,280133.33,0823.FON2-1,2333.33,17237,Composite,NA,
Fondren No.2,FONDREN#2,8/23/2021,R,SARS CoV-2 N1,445133.33,0823.FON2-1,3902.92,17237,Composite,NA,
Fondren No.2,FONDREN#2,8/23/2021,R,SARS CoV-2 N2,266933.33,0823.FON2-2,2333.33,17237,Composite,NA,
Fondren No.2,FONDREN#2,8/23/2021,R,SARS CoV-2 N1,398933.33,0823.FON2-2,3902.92,17237,Composite,NA,
Heights,HEIGHTS,8/23/2021,R,SARS CoV-2 N2,100466.67,0823.HEIG-1,2333.33,1724,Composite,NA,
Heights,HEIGHTS,8/23/2021,R,SARS CoV-2 N1,121733.33,0823.HEIG-1,3902.92,1724,Composite,NA,
Heights,HEIGHTS,8/23/2021,R,SARS CoV-2 N2,105600,0823.HEIG-2,2333.33,1724,Composite,NA,
Heights,HEIGHTS,8/23/2021,R,SARS CoV-2 N1,137133.33,0823.HEIG-2,3902.92,1724,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,8/23/2021,R,SARS CoV-2 N2,239066.67,0823.MUD175-1,2333.33,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,8/23/2021,R,SARS CoV-2 N1,267666.67,0823.MUD175-1,3902.92,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,8/23/2021,R,SARS CoV-2 N2,177466.67,0823.MUD175-2,2333.33,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,8/23/2021,R,SARS CoV-2 N1,214866.67,0823.MUD175-2,3902.92,5607,Composite,NA,
North Eldridge,N ELDRIDGE,8/23/2021,R,SARS CoV-2 N2,179666.67,0823.NELD-1,2333.33,4541,Composite,NA,
North Eldridge,N ELDRIDGE,8/23/2021,R,SARS CoV-2 N1,214866.67,0823.NELD-1,3902.92,4541,Composite,NA,
North Eldridge,N ELDRIDGE,8/23/2021,R,SARS CoV-2 N2,164266.67,0823.NELD-2,2333.33,4541,Composite,NA,
North Eldridge,N ELDRIDGE,8/23/2021,R,SARS CoV-2 N1,205333.33,0823.NELD-2,3902.92,4541,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,8/23/2021,R,SARS CoV-2 N2,238333.33,0823.RICH-1,2333.33,14857,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,8/23/2021,R,SARS CoV-2 N1,328533.33,0823.RICH-1,3902.92,14857,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,8/23/2021,R,SARS CoV-2 N2,271333.33,0823.RICH-2,2333.33,14857,Composite,NA,
